answerId,attemptId,confidence,date,datetime,group,isCorrect,isDeleted,isLive,linkedId,questionId,rating,scope,sessionId,typeId,userId
1,g6iej,-1,2023-01-17T00:00:00.0000,2023-01-17T22:54:10.2920,"",true,false,false,631713ebd77eec3905ae77c8,631713ebd77eec3905ae77c8,-1,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
2,g6iej,-1,2023-01-17T00:00:00.0000,2023-01-17T22:54:23.0460,"",true,false,false,63171bdcd77eec3905ae7818,63171bdcd77eec3905ae7818,-1,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
2,g6iej,-1,2023-01-17T00:00:00.0000,2023-01-17T22:54:26.6410,"",true,false,false,63171bdcd77eec3905ae781c,63171bdcd77eec3905ae781c,-1,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
2,g6iej,-1,2023-01-17T00:00:00.0000,2023-01-17T22:54:33.0620,"",false,false,false,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7820,-1,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
2,g6iej,-1,2023-01-17T00:00:00.0000,2023-01-17T22:54:37.5090,"",false,false,false,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7824,-1,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
2,g6iej,-1,2023-01-17T00:00:00.0000,2023-01-17T22:54:43.5369,"",false,false,false,63171bdcd77eec3905ae7828,63171bdcd77eec3905ae7828,-1,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
3,g6iej,-1,2023-01-17T00:00:00.0000,2023-01-17T22:54:46.8529,feedback,true,false,false,confidence1,confidence2,-1,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,confidenceSlider,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
4,g6iej,-1,2023-01-17T00:00:00.0000,2023-01-17T22:54:51.3940,perception,true,false,false,63172428d77eec3905ae7857,63172428d77eec3905ae7857,-1,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,confidenceSlider,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
4,g6iej,-1,2023-01-17T00:00:00.0000,2023-01-17T22:54:55.2269,feedback,true,false,false,63172576d77eec3905ae785c,63172576d77eec3905ae785c,-1,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,confidenceSlider,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
3,g6iej,-1,2023-01-17T00:00:00.0000,2023-01-17T22:54:58.9800,feedback,true,false,false,63172600d77eec3905ae785f,63172600d77eec3905ae785f,-1,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,confidenceSlider,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
2,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:33:45.0190,perception,true,false,false,confidence2,confidence1,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,confidenceSlider,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
0,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:33:51.2339,"",true,false,false,6311e958d77eec3905ae76d1,6311e958d77eec3905ae76d1,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
0,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:33:55.2170,"",true,false,false,6311eac7d77eec3905ae76d9,6311eac7d77eec3905ae76d9,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
1,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:33:59.4059,"",true,false,false,6311eb2dd77eec3905ae76df,6311eb2dd77eec3905ae76df,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
0,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:34:03.4590,"",true,false,false,6311eb68d77eec3905ae76e5,6311eb68d77eec3905ae76e5,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
0,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:34:07.8670,"",true,false,false,6311ebb6d77eec3905ae76eb,6311ebb6d77eec3905ae76eb,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
0,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:34:36.4579,"",true,false,false,631713ead77eec3905ae77b8,631713ead77eec3905ae77b8,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
0,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:34:41.0810,"",false,false,false,631713ead77eec3905ae77bc,631713ead77eec3905ae77bc,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
0,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:34:47.5559,"",true,false,false,631713ead77eec3905ae77c0,631713ead77eec3905ae77c0,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
1,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:34:53.9619,"",false,false,false,631713ebd77eec3905ae77c4,631713ebd77eec3905ae77c4,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
1,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:35:00.1419,"",true,false,false,631713ebd77eec3905ae77c8,631713ebd77eec3905ae77c8,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
1,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:36:00.1140,"",false,false,false,63171bdcd77eec3905ae7818,63171bdcd77eec3905ae7818,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
1,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:36:10.7620,"",false,false,false,63171bdcd77eec3905ae781c,63171bdcd77eec3905ae781c,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
1,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:36:21.3440,"",false,false,false,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7820,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
1,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:36:27.4389,"",false,false,false,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7824,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
1,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:36:35.5739,"",true,false,false,63171bdcd77eec3905ae7828,63171bdcd77eec3905ae7828,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,mcq,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
3,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:36:42.4409,feedback,true,false,false,confidence1,confidence2,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,confidenceSlider,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
4,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:36:52.1180,perception,true,false,false,63172428d77eec3905ae7857,63172428d77eec3905ae7857,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,confidenceSlider,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
2,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:36:59.0510,feedback,true,false,false,63172576d77eec3905ae785c,63172576d77eec3905ae785c,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,confidenceSlider,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
5,wcjje,-1,2023-01-18T00:00:00.0000,2023-01-18T09:37:04.9930,feedback,true,false,false,63172600d77eec3905ae785f,63172600d77eec3905ae785f,-1,sj_family_products_dangerous_goods,fda1028eb5b1e69b1450c9950bb549c8068b2b112c5a30b4ac199a81c926b87b,confidenceSlider,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
3,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:28:45.8069,perception,true,false,false,confidence2,confidence1,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,confidenceSlider,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
1,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:28:50.0399,"",false,false,false,6311e958d77eec3905ae76d1,6311e958d77eec3905ae76d1,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
0,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:28:53.8229,"",true,false,false,6311eac7d77eec3905ae76d9,6311eac7d77eec3905ae76d9,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
0,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:28:58.0329,"",false,false,false,6311eb2dd77eec3905ae76df,6311eb2dd77eec3905ae76df,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
1,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:29:00.4400,"",false,false,false,6311eb68d77eec3905ae76e5,6311eb68d77eec3905ae76e5,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
0,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:29:03.4730,"",true,false,false,6311ebb6d77eec3905ae76eb,6311ebb6d77eec3905ae76eb,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
1,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:29:14.1619,"",false,false,false,631713ead77eec3905ae77b8,631713ead77eec3905ae77b8,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
1,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:29:17.3080,"",true,false,false,631713ead77eec3905ae77bc,631713ead77eec3905ae77bc,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
0,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:29:20.4809,"",true,false,false,631713ead77eec3905ae77c0,631713ead77eec3905ae77c0,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
0,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:29:23.4370,"",true,false,false,631713ebd77eec3905ae77c4,631713ebd77eec3905ae77c4,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
0,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:29:27.8469,"",false,false,false,631713ebd77eec3905ae77c8,631713ebd77eec3905ae77c8,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
2,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:29:42.5329,"",true,false,false,63171bdcd77eec3905ae7818,63171bdcd77eec3905ae7818,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
2,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:29:48.9419,"",true,false,false,63171bdcd77eec3905ae781c,63171bdcd77eec3905ae781c,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
2,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:29:55.9849,"",false,false,false,63171bdcd77eec3905ae7820,63171bdcd77eec3905ae7820,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
0,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:30:01.3180,"",true,false,false,63171bdcd77eec3905ae7824,63171bdcd77eec3905ae7824,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
1,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:30:06.7100,"",true,false,false,63171bdcd77eec3905ae7828,63171bdcd77eec3905ae7828,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,mcq,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
4,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:30:12.4500,feedback,true,false,false,confidence1,confidence2,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,confidenceSlider,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
5,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:30:17.4949,perception,true,false,false,63172428d77eec3905ae7857,63172428d77eec3905ae7857,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,confidenceSlider,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
3,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:30:21.0750,feedback,true,false,false,63172576d77eec3905ae785c,63172576d77eec3905ae785c,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,confidenceSlider,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
4,1e1yg,-1,2023-01-18T00:00:00.0000,2023-01-18T12:30:24.9760,feedback,true,false,false,63172600d77eec3905ae785f,63172600d77eec3905ae785f,-1,sj_family_products_dangerous_goods,a6b19b97fe8d99474d93fbc753115fdee41ebeaaa349fafd02bd2020ea75a423,confidenceSlider,9796bf82554a10cddbe13cab4dec0e1c886459c116f69612d7baad5901c6f136
3,a3bgo,-1,2023-01-18T00:00:00.0000,2023-01-18T13:01:25.9430,perception,true,false,false,confidence2,confidence1,-1,sj_family_products_dangerous_goods,3e717493e0c59048e9fe165689dd63f5b38132dd038468ad5da07fe2bda69c4e,confidenceSlider,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
1,a3bgo,-1,2023-01-18T00:00:00.0000,2023-01-18T13:01:28.7980,"",false,false,false,6311e958d77eec3905ae76d1,6311e958d77eec3905ae76d1,-1,sj_family_products_dangerous_goods,3e717493e0c59048e9fe165689dd63f5b38132dd038468ad5da07fe2bda69c4e,mcq,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
1,a3bgo,-1,2023-01-18T00:00:00.0000,2023-01-18T13:01:32.0280,"",false,false,false,6311eac7d77eec3905ae76d9,6311eac7d77eec3905ae76d9,-1,sj_family_products_dangerous_goods,3e717493e0c59048e9fe165689dd63f5b38132dd038468ad5da07fe2bda69c4e,mcq,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
3,hb6pt,-1,2023-01-18T00:00:00.0000,2023-01-18T13:08:45.7869,perception,true,false,false,confidence2,confidence1,-1,sj_family_products_dangerous_goods,951206f6c9e4c6630c141b63716c1252b5cc1769d05a4433ff2a5e60247d5e89,confidenceSlider,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
0,hb6pt,-1,2023-01-18T00:00:00.0000,2023-01-18T13:08:49.5480,"",true,false,false,6311e958d77eec3905ae76d1,6311e958d77eec3905ae76d1,-1,sj_family_products_dangerous_goods,951206f6c9e4c6630c141b63716c1252b5cc1769d05a4433ff2a5e60247d5e89,mcq,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
0,hb6pt,-1,2023-01-18T00:00:00.0000,2023-01-18T13:08:52.5889,"",true,false,false,6311eac7d77eec3905ae76d9,6311eac7d77eec3905ae76d9,-1,sj_family_products_dangerous_goods,951206f6c9e4c6630c141b63716c1252b5cc1769d05a4433ff2a5e60247d5e89,mcq,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
2,w25te,-1,2023-01-18T00:00:00.0000,2023-01-18T13:09:17.7409,perception,true,false,false,confidence2,confidence1,-1,sj_family_products_dangerous_goods,122ce2be3e448c431dfeeb5c9ea5ea439903eddd3738b6df6c81d633002ced95,confidenceSlider,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
0,w25te,-1,2023-01-18T00:00:00.0000,2023-01-18T13:09:20.5789,"",true,false,false,6311e958d77eec3905ae76d1,6311e958d77eec3905ae76d1,-1,sj_family_products_dangerous_goods,122ce2be3e448c431dfeeb5c9ea5ea439903eddd3738b6df6c81d633002ced95,mcq,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
0,w25te,-1,2023-01-18T00:00:00.0000,2023-01-18T13:09:23.6540,"",true,false,false,6311eac7d77eec3905ae76d9,6311eac7d77eec3905ae76d9,-1,sj_family_products_dangerous_goods,122ce2be3e448c431dfeeb5c9ea5ea439903eddd3738b6df6c81d633002ced95,mcq,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
2,e38e2,-1,2023-01-18T00:00:00.0000,2023-01-18T13:09:31.7630,perception,true,false,false,confidence2,confidence1,-1,sj_family_products_dangerous_goods,912b50ed9e59330b0ebdb884129f34a8273a2ba967b67dcd94b43a18ec3ce5fa,confidenceSlider,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
0,e38e2,-1,2023-01-18T00:00:00.0000,2023-01-18T13:09:34.9070,"",true,false,false,6311e958d77eec3905ae76d1,6311e958d77eec3905ae76d1,-1,sj_family_products_dangerous_goods,912b50ed9e59330b0ebdb884129f34a8273a2ba967b67dcd94b43a18ec3ce5fa,mcq,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
0,e38e2,-1,2023-01-18T00:00:00.0000,2023-01-18T13:09:40.2769,"",true,false,false,6311eac7d77eec3905ae76d9,6311eac7d77eec3905ae76d9,-1,sj_family_products_dangerous_goods,912b50ed9e59330b0ebdb884129f34a8273a2ba967b67dcd94b43a18ec3ce5fa,mcq,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
1,e38e2,-1,2023-01-18T00:00:00.0000,2023-01-18T18:33:08.0220,"",true,false,false,6311eb2dd77eec3905ae76df,6311eb2dd77eec3905ae76df,-1,sj_family_products_dangerous_goods,912b50ed9e59330b0ebdb884129f34a8273a2ba967b67dcd94b43a18ec3ce5fa,mcq,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
1,e38e2,-1,2023-01-18T00:00:00.0000,2023-01-18T18:33:11.0699,"",false,false,false,6311eb68d77eec3905ae76e5,6311eb68d77eec3905ae76e5,-1,sj_family_products_dangerous_goods,912b50ed9e59330b0ebdb884129f34a8273a2ba967b67dcd94b43a18ec3ce5fa,mcq,69226dbdbd7255eaa3cf3cb7d4bbe0ce9f3ee16f3fdf9e03310aa69df8c7fcc7
