attemptId,contentId,contentType,date,datetime,duration,interactions,isDeleted,isLive,origin,scope,sessionId,status,userId
g6iej,course,menu,2023-01-17T00:00:00.0000,2023-01-17T22:53:18.2139,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,entered,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,"",root,2023-01-17T00:00:00.0000,2023-01-17T22:53:20.0639,2120,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,active,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,"",root,2023-01-17T00:00:00.0000,2023-01-17T22:53:20.5350,17,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,passive,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,"",root,2023-01-17T00:00:00.0000,2023-01-17T22:53:27.6410,7585,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,hidden,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,"",root,2023-01-17T00:00:00.0000,2023-01-17T22:53:27.8619,1,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,passive,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,course,menu,2023-01-17T00:00:00.0000,2023-01-17T22:53:28.8800,10862,1,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,exited,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311e5e4d77eec3905ae7655,page,2023-01-17T00:00:00.0000,2023-01-17T22:53:29.0789,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,entered,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311ef38d77eec3905ae76ff,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:30.5710,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311ef38d77eec3905ae76fe,block,2023-01-17T00:00:00.0000,2023-01-17T22:53:32.0420,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311ef43d77eec3905ae7702,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:32.5060,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311ef42d77eec3905ae7701,block,2023-01-17T00:00:00.0000,2023-01-17T22:53:32.7369,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311ef2fd77eec3905ae76f8,article,2023-01-17T00:00:00.0000,2023-01-17T22:53:32.9470,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311e94dd77eec3905ae76d0,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:33.1449,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311e958d77eec3905ae76d1,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:33.8080,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311e946d77eec3905ae76ce,block,2023-01-17T00:00:00.0000,2023-01-17T22:53:35.1310,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311eac7d77eec3905ae76d6,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:35.6280,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311eac7d77eec3905ae76d9,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:36.7760,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311eac7d77eec3905ae76d5,block,2023-01-17T00:00:00.0000,2023-01-17T22:53:38.5429,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311eb2dd77eec3905ae76dc,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:38.8210,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311eb2dd77eec3905ae76df,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:39.7609,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311eb2dd77eec3905ae76db,block,2023-01-17T00:00:00.0000,2023-01-17T22:53:40.7880,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311eb68d77eec3905ae76e2,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:41.2599,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311eb68d77eec3905ae76e5,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:42.2139,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311eb68d77eec3905ae76e1,block,2023-01-17T00:00:00.0000,2023-01-17T22:53:43.1549,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311ebb6d77eec3905ae76e8,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:43.5759,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311ebb6d77eec3905ae76eb,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:44.5130,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311ebb6d77eec3905ae76e7,block,2023-01-17T00:00:00.0000,2023-01-17T22:53:45.4560,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311e7b7d77eec3905ae76c7,article,2023-01-17T00:00:00.0000,2023-01-17T22:53:45.6570,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311ec06d77eec3905ae76f2,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:45.8889,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171379d77eec3905ae77a2,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:46.0880,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311ebedd77eec3905ae76ed,block,2023-01-17T00:00:00.0000,2023-01-17T22:53:46.3020,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311ebedd77eec3905ae76ec,article,2023-01-17T00:00:00.0000,2023-01-17T22:53:46.5120,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311e5e4d77eec3905ae7655,page,2023-01-17T00:00:00.0000,2023-01-17T22:53:46.7260,17080,28,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6311e5e4d77eec3905ae7655,page,2023-01-17T00:00:00.0000,2023-01-17T22:53:48.1530,19298,29,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,exited,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77a6,page,2023-01-17T00:00:00.0000,2023-01-17T22:53:48.3519,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,entered,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6317152bd77eec3905ae77d3,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:50.1540,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171505d77eec3905ae77d1,block,2023-01-17T00:00:00.0000,2023-01-17T22:53:51.2369,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171682d77eec3905ae77d7,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:53.2330,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77b4,block,2023-01-17T00:00:00.0000,2023-01-17T22:53:53.8740,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631716e5d77eec3905ae77db,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:54.2780,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631716d7d77eec3905ae77d9,block,2023-01-17T00:00:00.0000,2023-01-17T22:53:54.6849,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77ab,article,2023-01-17T00:00:00.0000,2023-01-17T22:53:55.1229,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,6317176cd77eec3905ae77e0,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:55.5299,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77b5,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:56.0880,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77b8,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:56.3190,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77ac,block,2023-01-17T00:00:00.0000,2023-01-17T22:53:57.3229,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171841d77eec3905ae77ed,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:58.0339,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77b9,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:58.8359,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77bc,component,2023-01-17T00:00:00.0000,2023-01-17T22:53:59.7409,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77ad,block,2023-01-17T00:00:00.0000,2023-01-17T22:54:00.9030,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631718c4d77eec3905ae77f2,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:01.4639,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77bd,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:02.3489,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77c0,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:03.4869,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77ae,block,2023-01-17T00:00:00.0000,2023-01-17T22:54:04.8780,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631719c8d77eec3905ae77f7,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:05.4279,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ebd77eec3905ae77c1,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:06.0799,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ebd77eec3905ae77c4,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:07.0179,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77af,block,2023-01-17T00:00:00.0000,2023-01-17T22:54:08.0799,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171a8fd77eec3905ae77fc,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:08.5710,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ebd77eec3905ae77c5,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:09.4900,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ebd77eec3905ae77c8,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:10.2869,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77b0,block,2023-01-17T00:00:00.0000,2023-01-17T22:54:11.3120,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77a9,article,2023-01-17T00:00:00.0000,2023-01-17T22:54:11.7509,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ebd77eec3905ae77c9,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:12.2699,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77b1,block,2023-01-17T00:00:00.0000,2023-01-17T22:54:12.6819,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77aa,article,2023-01-17T00:00:00.0000,2023-01-17T22:54:12.8919,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77a6,page,2023-01-17T00:00:00.0000,2023-01-17T22:54:13.1270,23381,33,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ebd77eec3905ae77ca,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:13.3359,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,631713ead77eec3905ae77a6,page,2023-01-17T00:00:00.0000,2023-01-17T22:54:13.5299,24668,34,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,exited,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171bdbd77eec3905ae7800,page,2023-01-17T00:00:00.0000,2023-01-17T22:54:13.7400,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,entered,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171bdcd77eec3905ae783d,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:14.3099,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171bdcd77eec3905ae7812,block,2023-01-17T00:00:00.0000,2023-01-17T22:54:15.2090,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171c74d77eec3905ae7846,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:15.6900,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171da9d77eec3905ae7849,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:15.9170,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171c66d77eec3905ae7844,block,2023-01-17T00:00:00.0000,2023-01-17T22:54:16.1050,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171da9d77eec3905ae7848,block,2023-01-17T00:00:00.0000,2023-01-17T22:54:16.2950,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171bdcd77eec3905ae783e,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:18.1619,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171bdcd77eec3905ae7813,block,2023-01-17T00:00:00.0000,2023-01-17T22:54:19.2300,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171e46d77eec3905ae784d,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:19.7990,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171e46d77eec3905ae784c,block,2023-01-17T00:00:00.0000,2023-01-17T22:54:20.0050,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171e76d77eec3905ae7850,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:20.4849,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171e76d77eec3905ae784f,block,2023-01-17T00:00:00.0000,2023-01-17T22:54:20.7430,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171ed0d77eec3905ae7853,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:20.9749,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171ed0d77eec3905ae7852,block,2023-01-17T00:00:00.0000,2023-01-17T22:54:21.1760,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171bdcd77eec3905ae7842,component,2023-01-17T00:00:00.0000,2023-01-17T22:54:21.3680,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
g6iej,63171bdcd77eec3905ae7814,block,2023-01-17T00:00:00.0000,2023-01-17T22:54:21.5699,0,0,false,false,http://localhost,sj_family_products_dangerous_goods,fef78aa8a3ce714493d04e465300104e1602e1206afb0e558c7e253cfd69b748,completed,3e63264e969211153630003042862a0011f6f959d3b01ca2f7155667b07734e0
